data_dir,AG,Mouse#,Recording,distance,trajectory,mouse,cell_num,channel,pos,src,pre_firing_rate,pre_cv,pre_bursts,pre_burst_fr,pre_percent_time_bursting,pre_percent_spike_bursting,pre_mean_burst_duration,pre_mean_interburst_interval,pre_nonbursting_fr,pre_bursting_firing_rate_increase,baseline_firing_rate,baseline_cv,baseline_bursts,baseline_burst_fr,baseline_percent_time_bursting,baseline_percent_spike_bursting,baseline_mean_burst_duration,baseline_mean_interburst_interval,baseline_nonbursting_fr,baseline_bursting_firing_rate_increase,diff_firing_rate,diff_cv,diff_bursts,diff_burst_fr,diff_percent_time_bursting,diff_percent_spike_bursting,diff_mean_burst_duration,diff_mean_interburst_interval,diff_nonbursting_fr,diff_bursting_firing_rate_increase,bucket_path,z_score_diff_firing_rate,z_score_diff_cv,z_score_diff_bursts,z_score_diff_burst_fr,z_score_diff_percent_time_bursting,z_score_diff_percent_spike_bursting,z_score_diff_mean_burst_duration,z_score_diff_mean_interburst_interval,z_score_diff_nonbursting_fr,z_score_diff_bursting_firing_rate_increase,filtering_z_score_baseline_firing_rate,filtering_z_score_baseline_cv,filtering_z_score_baseline_bursts,filtering_z_score_baseline_burst_fr,filtering_z_score_baseline_percent_time_bursting,filtering_z_score_baseline_percent_spike_bursting,filtering_z_score_baseline_mean_burst_duration,filtering_z_score_baseline_mean_interburst_interval,filtering_z_score_baseline_nonbursting_fr,filtering_z_score_baseline_bursting_firing_rate_increase,PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,cluster
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0079,AG6926,1,050621,1.4,1,6-OHDA mice,79,12,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6926_mouse#1_6-OHDA_recorded_050621/Trajectory1_1.4mm_right_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch12.txt,16.401004561529394,0.8699733890201191,0.6943973705486235,87.1216554688003,0.02973839405728126,0.13911290322580644,0.04282619047619061,1.04006375,14.552171408902385,5.986849180150741,14.2,0.6276714394373294,0.2,22.15060179092452,0.00882750000000243,0.042279411764705885,0.00882750000000243,1.0,13.622053070022607,1.6500462916095784,-0.7674794160088279,-0.8148287912523647,-0.2,-0.2,-0.2,-0.2,-0.2,0.0,-0.7652008154381262,-0.2,data/Split/Diseased,-0.8292668774367951,-1.153225932076528,-0.34029799816950174,-0.32672406392288916,-0.34792430483754655,-0.3608828777593565,-0.34652695242508436,0.022472013246651306,-0.8171303416918972,-0.3598424280622727,-0.6120921360867727,-0.34451847951962034,-0.8859809843292243,-0.7766303628386875,-0.923517577882906,-0.9623439558868633,-0.8493844194211472,0.8520727053046208,-0.5172022225436331,-0.7841904851435592,-1.5998321678470488,-0.937619804348474,-0.23916627668927137,-0.31308434803169505,-0.020833916129436733,0.00614743767081973,-0.016285314956645883,-0.0074061408387168185,-0.00018326487802007726,0.0004660053877715159,2
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0090,AG6927,1,052521,1.7,5,6-OHDA mice,90,12,left,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6927_mouse#1_6-OHDA_recorded_052521/Trajectory5_1.7mm_left_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch12.txt,8.321918435213034,0.7801894848172339,0.5658904535944863,35.31198554105947,0.06681834750001221,0.264,0.11807647058823481,1.5525890625000005,6.563493776274038,5.380059270979513,8.4,0.5664360588661925,0.0,0.0,0.0,0.0,0.0,1.0,8.4,0.0,0.11259140744838687,0.09944137312162198,0.3,0.3,0.3,0.3,0.3,0.0,0.06467495967743246,0.3,data/Split/Diseased,1.0738593446457265,0.8324785832419727,1.058851627180195,1.074297158458329,1.0718570669628065,1.0542792398912832,1.1036303492732067,0.022472013246651306,0.997457065382766,1.0615170917776562,-0.937819533857544,-0.6112410152826496,-1.145038795264098,-1.0833122898576288,-1.332885837770064,-1.3885218676263587,-1.5842369436876027,0.8520727053046208,-0.8360208445390783,-1.3249604605406522,2.896812532891027,0.378843660443159,0.74114929615938,-0.33112452341981424,0.011887893453197983,0.018228896587304155,0.026837250626664644,0.042410392850276264,0.0027155014304446304,-0.0007468698658257288,0
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0123,AG7518,4,022222,1.4,4,6-OHDA mice,123,2,left,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG7518_mouse#4_6-OHDA_recorded_022222/Trajectory4_1.4mm_left_rec19_1mW_10s_GPe_cont_neurons_recorded_together/Ch2.txt,21.127522318534606,0.9520344320521705,1.4422564255208807,94.89160088317337,0.06639519513806193,0.2657952069716776,0.04603563829787261,0.6430669354838706,16.615090314766398,5.711169730978829,21.9,0.8266495021177797,1.1,65.81860978123423,0.042702499999990096,0.21568587758990238,0.02591624999999359,0.762087500000004,18.71139436485335,5.529389277840409,-0.4858855037950474,-0.20499106430538422,-0.3666666666666667,-0.4196085323075163,-0.3348078844891447,-0.3571993224167137,-0.3617969161175963,0.18466384746747613,-0.4682267894145876,-0.40479089038482846,data/Split/Diseased,-0.22032866016057737,0.17128139102894516,-0.8066812066194008,-0.9420764926805326,-0.7307197511765493,-0.8058079297683209,-0.8157889110254808,1.2041982295880338,-0.16777372229240017,-0.9420053913122153,-0.1796609355979903,0.5221689313259977,0.27977916487770754,-0.17203329744276152,0.6474084831387433,0.7855991304263786,0.573182680442737,-0.3567687716505007,-0.20648596655670814,0.4871873070361679,-2.1962831551945348,1.0132083138303187,0.6690795909517764,0.3307197782205517,-0.06299081603864892,-0.048852742492306124,0.17682583911088728,-0.0009163831832615692,0.002041386444321112,0.005915128991934028,2
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0058,AG7518,1,012722,1.4,1,6-OHDA mice,58,15,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG7518_mouse#1_6-OHDA_recorded_012722/Trajectory1_1.4mm_right_rec1_1mW_10s_GPe_cont_neurons_recorded_together/Ch15.txt,21.83116462490832,1.1165280195614407,1.0835906529151575,82.40033006033366,0.07678673940003353,0.25401459854014596,0.07086323529411777,0.8443589552238805,17.640268832864063,4.671149336841212,17.1,0.8725302740110876,0.5,30.548770638689774,0.02447500000000389,0.08866626794258373,0.018968750000001932,0.9026149999999973,15.69495859596564,1.83171837738599,0.3096708703827619,-0.04802520214787329,0.2,0.2511666842929597,0.16737986848049757,0.1717435755733628,0.16406386260611355,0.07048841789248597,0.30965830898273977,0.19679646720745234,data/Split/Diseased,1.500037651831232,0.5121957436814215,0.7790217021102558,0.9374641351287178,0.6952738824486017,0.691271973503485,0.7093727848603938,0.47355116335830755,1.5331320590653832,0.7681384441460565,-0.449228437201387,0.7220115012261236,-0.4973942679269137,-0.6603551198464929,-0.1978772667434964,-0.49476286445476475,-0.005167691954166319,0.35725621927181545,-0.3906464647897121,-0.7246510589739967,2.31517090904297,1.1923969284922826,0.7998619808605437,-0.9325175554562449,0.1485379998119767,0.038551704144949996,0.0234166833624654,0.008814817395886396,-0.03171246042657561,0.0061715410208432395,1
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0059,AG7518,1,012722,1.4,1,6-OHDA mice,59,4,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG7518_mouse#1_6-OHDA_recorded_012722/Trajectory1_1.4mm_right_rec1_1mW_10s_GPe_cont_neurons_recorded_together/Ch4.txt,7.449755051550543,1.2885416042695397,0.7802108331015771,58.57258518904708,0.070537980537515,0.44932432432432434,0.09040887096774203,1.1913075,4.413734838786981,13.270526510637527,35.8,0.7457520837869688,1.5,195.67464121214567,0.039507499999996296,0.20148328275052846,0.026922083333337333,0.796654166666669,30.268390733217,9.622633463875681,-0.7390572452602665,-0.34744564636648134,-0.7333333333333333,-0.7680025401004065,-0.7276588816674445,-0.6674768842813112,-0.6933558459070477,0.1627218072270637,-0.7122360860915236,-0.6375708245311877,data/Split/Diseased,-0.767804803023731,-0.1381158942037161,-1.8327242652091782,-1.9182912900171059,-1.8462448065504355,-1.6839940327838832,-1.7774141169803688,1.06378371668951,-0.7013188747550777,-1.6037333421654942,0.600961621128513,0.16980458978638163,0.7978947867474548,1.6258635872631386,0.49924291074151067,0.6424364903307256,0.6569141065541829,-0.18113436662030116,0.4990958433485886,1.8286669788685093,-4.474134301324809,1.2874531638966014,-0.036561790902663066,0.7796639887502994,-0.006569423049053055,0.17559079109003528,-0.07619528658203199,-0.03403767577203338,0.03671756497311414,-0.01944020175436868,2
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0014,AG6927,3,060121,1.4,1,6-OHDA mice,14,7,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6927_mouse#3_6-OHDA_recorded_060121/Trajectory1_1.4mm_right_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch7.txt,16.20402836701697,0.8315400518916723,1.139123259544251,78.6788176948617,0.057644620597199915,0.2548330404217926,0.05060437500000027,0.8361365384615382,12.813325858893254,6.140389978473361,15.4,0.8618469162974938,0.5,40.432051444401516,0.029622499999999264,0.1913688371125442,0.029622499999999264,1.0,13.634302619517953,6.760203341354616,-0.08548598954764536,-0.08959189301922918,-0.1,-0.11769286000233199,-0.09668396629378062,-0.09694506233097026,-0.09668396629378062,-0.08755128355409544,-0.033452807906962076,-0.12846199281594053,data/Split/Diseased,0.6455230355926119,0.4219169957069479,-0.06046807309956236,-0.09609596414241936,-0.05455194470877119,-0.06920399010723884,-0.04687795110192273,-0.5377981666998316,0.7828931310177738,-0.15647997297939234,-0.5447002606859235,0.6754780718058062,-0.4973942679269137,-0.5235180428508307,0.04083393323007166,0.5404825335352067,0.881712521061935,0.8520727053046208,-0.516454358736467,0.8905622270183889,0.367698180101818,1.027221859529907,-0.5608561945474543,0.014416240929907877,-0.1323648496044012,-0.04948473642841104,-0.003935781521555031,-0.07737376262797517,-0.010353805057106896,-0.024776277777131858,1
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0074,AG6926,1,050621,1.7,2,6-OHDA mice,74,4,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6926_mouse#1_6-OHDA_recorded_050621/Trajectory2_1.7mm_right_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch4.txt,4.499656091783022,0.7027967688218097,0.11622727912354669,26.128718163496554,0.020800116891434885,0.1070110701107011,0.17896071428571325,7.027704166666667,4.1034962805706225,6.367428255561415,5.7,0.4238986229161978,0.0,0.0,0.0,0.0,0.0,1.0,5.7,0.0,-1.0,-0.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,data/Split/Diseased,-1.3320855242693184,-1.3382093870502731,0.21936185197037703,0.23368442502959813,0.21998824388259466,0.20518196930089944,0.23353596825423217,0.022472013246651306,-1.3305368734563014,0.20870137987369894,-1.0894512535094547,-1.2320903674570465,-1.145038795264098,-1.0833122898576288,-1.332885837770064,-1.3885218676263587,-1.5842369436876027,0.8520727053046208,-1.0008621948365726,-1.3249604605406522,-0.7549204562123784,-2.1933851410119014,0.19110673063216083,-0.31578341255078757,0.03570527779965759,-0.019648590872307588,-0.0012490616288292778,-0.030237405686494422,-0.0019238862423005855,0.0012778626801278027,2
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0088,AG6927,1,052521,1.0,6,6-OHDA mice,88,2,left,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6927_mouse#1_6-OHDA_recorded_052521/Trajectory6_1.0mm_left_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch2.txt,0.6321780279871867,0.9018557614834013,0.0332725277887993,3.753577628677334,0.035456869238133966,0.21052631578947367,1.0656499999999998,30.054825,0.5174345251287764,7.2542079169208185,3.7,0.4000632992893271,0.1,5.7915057915041945,0.005180000000001428,0.0375,0.005180000000001428,1.0,3.4273149124657323,1.0983011583008389,0.31693362193362196,0.275435004094767,0.3,0.2668171557562188,0.33318284424378125,0.30666666666666664,0.33318284424378125,0.0,0.2576840302880187,0.274457873367938,data/Split/Diseased,1.5157431297910797,1.2147193708213855,1.058851627180195,0.9813174204493131,1.1660818352041529,1.073148068126625,1.1998710370156798,0.022472013246651306,1.4194862888920134,0.9889080020867795,-1.2017710458442035,-1.3359097264484714,-1.0155098897966612,-1.0031271024191735,-1.0926674762616553,-1.0105205893878497,-1.1530235677940608,0.8520727053046208,-1.1396149646995828,-0.9650140194177299,3.25361006371424,1.0007963955168018,0.7546034152997566,-0.2863368859175279,-0.1655709161912574,-0.01988148613818833,0.06780199455256733,0.06776795937814055,0.020199234102388983,0.0013578307209112025,0
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0032,AG6926,2,051121,1.0,3,6-OHDA mice,32,4,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6926_mouse#2_6-OHDA_recorded_051121/Trajectory3_1.0mm_right_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch4.txt,1.8460098639891416,1.0195462959099448,0.2575827717194151,30.8172016406658,0.03720031854402792,0.46511627906976744,0.14442083333333422,1.6347014705882343,1.0255514661484415,30.049395528049708,8.9,0.6790646524496268,0.3,21.383476234175095,0.014537500000002979,0.0925,0.014537500000002979,1.0,8.09804018013297,2.8471120429023604,0.041838469905318844,0.07843055680476951,0.3333333333333333,0.2837523502776649,0.3701273111974486,0.3169028871391076,0.33660457597200305,-0.03467560014814306,-0.03260730662045283,0.24849338786743322,data/Split/Diseased,0.9208582825282232,0.786845164962958,1.1521282688701748,1.0287705543087133,1.2709879671479742,1.1021198910076617,1.2097951355159469,-0.19942884241297562,0.7847418848110166,0.9150982647990031,-0.9097395857738568,-0.1206654068711167,-0.7564520788617873,-0.7872514532374948,-0.6587208898109431,-0.45611871463803677,-0.37405075603279164,0.8520727053046208,-0.8544562017399929,-0.3918759057484323,2.9288857023998207,0.07389025497098702,0.5918885536944819,-0.21455731462948094,-0.17101391617551862,-0.12210055121926515,0.16788142474735213,0.09172333442336549,0.008020104691752204,0.0028879878109742308,0
data/Split/Diseased/gpe_pv/pre_processed_data/6-OHDA_mice_PV-DIO-ChR2_in_GPe/Neuron_0111,AG6926,3,051321,1.4,1,6-OHDA mice,111,11,right,raw_data/Spike times files GPe to SNr project/6-OHDA mice/PV-DIO-ChR2 in GPe/AG6926_mouse#3_6-OHDA_recorded_051321/Trajectory1_1.4mm_right_in_SNr_1mW_10s_GPe_stim_neurons_recorded_together/Neuron_recorded_in_Ch11.txt,24.828423848036625,0.7793278697378835,1.2414211924018312,92.21074000383395,0.06120374238161592,0.21081081081081082,0.049301351351351094,0.7560597222222225,20.87175308430186,4.417968132882322,27.9,0.5097992786957118,0.0,0.0,0.0,0.0,0.0,1.0,27.9,0.0,0.14862697407435582,0.019836016603498634,0.3,0.3,0.3,0.3,0.3,0.0,0.12815739168995605,0.3,data/Split/Diseased,1.151785154643696,0.6595836096978988,1.058851627180195,1.074297158458329,1.0718570669628065,1.0542792398912832,1.1036303492732067,0.022472013246651306,1.136266300637715,1.0615170917776562,0.1572984414062558,-0.8579334581747933,-1.145038795264098,-1.0833122898576288,-1.332885837770064,-1.3885218676263587,-1.5842369436876027,0.8520727053046208,0.3545000187206023,-1.3249604605406522,2.904986542596199,0.4295971884799836,0.6922732207699399,-0.549137551213255,-0.015144577879154885,0.03827850975700105,0.02379050367489599,0.003516141857026796,-0.0006919465434275274,0.0015820425689804232,0
